# ----------- instrument configuration summary -----------
# operator: Tobias Schreitmüller <tobias.schreitmueller@wsi.tum.de>
# date: 09-Mar-2023 15:45:21
# 
# ------------ Device: Lockin_U -------------
# driver: egg_7265.mdd, Interface: VISA-GPIB0-3
# Model: 7260
# bandwidth = 5.987500e-01
# current_noise = 3.000000e-06
# filt_slope = 24db/octace
# filt_syncTC = 1
# integration_done = 0
# mode = Signal Recovery
# osc_amplitude = 1
# osc_freq = 111
# range = 10mV
# range_numeric = 1.000000e-02
# ref_freq_meter = 111000
# ref_harmonic = 1
# ref_input = rear (external)
# ref_mode = Single Reference / Virtual Reference
# ref_phase = -179550
# sig_acgain = 0
# sig_acgain_auto = 0
# sig_coupling = AC
# sig_fet = bipolar
# sig_float = 1
# sig_imode = off
# sig_linefilter = off
# sig_mode = A
# sig_sample_rate = 0
# sig_vmode = A
# timeconstant = 2.000000e-01
# 
# ------------ Device: Lockin_Uh -------------
# driver: egg_7265.mdd, Interface: VISA-GPIB0-2
# Model: 7260
# bandwidth = 5.987500e-01
# current_noise = 1.050000e-04
# filt_slope = 24db/octace
# filt_syncTC = 1
# integration_done = 0
# mode = Signal Recovery
# osc_amplitude = 1
# osc_freq = 111
# range = 50mV
# range_numeric = 5.000000e-02
# ref_freq_meter = 111000
# ref_harmonic = 1
# ref_input = internal
# ref_mode = Single Reference / Virtual Reference
# ref_phase = 180000
# sig_acgain = 0
# sig_acgain_auto = 0
# sig_coupling = AC
# sig_fet = fet
# sig_float = 0
# sig_imode = off
# sig_linefilter = off
# sig_mode = A
# sig_sample_rate = 0
# sig_vmode = A
# timeconstant = 2.000000e-01
# 
# ------------ Device: Magnet -------------
# driver: lakeshore_625.mdd, Interface: VISA-GPIB0-22
# Model: LSCI,MODEL625,6251105,1.0/1.0
# current_B = 4.001630e+00
# current_I = 4.212240e+01
# current_V = 4.454000e-01
# current_remoteV = 3.000000e-04
# is_ramping = 0
# limit_current = 60
# limit_rate = 2.208000e-01
# limit_voltage = 1
# quench_parameter = 1,+2.0000
# rate = 2.208000e-01
# remote = Remote
# setB = 4
# setI = 4.210530e+01
# setV = 1
#
#
#--------------------------------------------------
# B	U	Uh	
# T	V	V	
# Magnet	Lockin_U	Lockin_Uh	
#--------------------------------------------------
0.76	7.3e-06	0.000199
0.74	6.7e-06	0.0001935
0.72	7.3e-06	0.000188
0.7	7e-06	0.0001825
0.68	6.8e-06	0.000178
0.66	7e-06	0.0001725
0.64	6.4e-06	0.0001675
0.62	6.7e-06	0.000162
0.6	6.7e-06	0.000157
0.58	6.5e-06	0.000152
0.56	6.2e-06	0.0001465
0.54	6.2e-06	0.000141
0.52	6.1e-06	0.000136
0.5	6.4e-06	0.000131
0.48	6.4e-06	0.0001255
0.46	6.4e-06	0.00012
0.44	6.1e-06	0.000115
0.42	6.1e-06	0.0001095
0.4	5.8e-06	0.000105
0.38	5.9e-06	9.95e-05
0.36	5.5e-06	9.45e-05
0.34	5.3e-06	8.9e-05
0.32	5.6e-06	8.4e-05
0.3	5.5e-06	7.85e-05
0.28	5.5e-06	7.35e-05
0.26	5.6e-06	6.8e-05
0.24	5.2e-06	6.25e-05
0.22	5.4e-06	5.75e-05
0.2	5.3e-06	5.25e-05
0.18	5.1e-06	4.7e-05
0.16	5.3e-06	4.25e-05
0.14	5.2e-06	3.7e-05
0.12	5.1e-06	3.15e-05
0.1	5.5e-06	2.65e-05
0.0800000000000001	5.4e-06	2.15e-05
0.0600000000000001	5.4e-06	1.65e-05
0.04	5.1e-06	1.15e-05
0.02	5.7e-06	6.5e-06
0	6.5e-06	2e-06
